id	headline	url	bias_horizontal	bias_vertical	country	source	dominant_emotion	intensity	cause	experiencer	target	cue	other_emotions	reader_emotions
e9e5f0e7	Pompeo warns Europe: China 'spreading authoritarian vision' worldwide	https://www.washingtontimes.com/news/2019/jun/3/pompeo-warns-europe-china-spreading-authoritarian-/?utm_source=RSS_Feed&utm_medium=RSS	20	33	US	WT	fear	medium	[[]]	[[]]	[[]]	"[[""warns 3""]]"	annoyance	annoyance
5ab0d43c	Portland and Denver’s Four-Overtime Game Revealed the Six Stages of Exhaustion	https://slate.com/culture/2019/05/portland-and-denvers-four-overtime-thriller-took-its-toll.html?via=rss	-21	43	US	Slate	negative_surprise	medium	"[[""revealed the six stages of exhaustion""]]"	[[]]	[[]]	"[[""exhaustion""]]"	annoyance	annoyance
4af63eea	Premier League transfer news: Bernardo, Alderweireld, Ozil, De Gea, De Ligt, Pogba	https://www.theweek.co.uk/premier-league/101010/premier-league-transfer-news-bernardo-alderweireld-ozil-de-gea-de-ligt-pogba	-10	44	UK-US	TheWeek	annoyance	medium	[[]]	[[]]	"[[""bernardo, alderweireld, ozil, de gea, de ligt, pogba""]]"	[[]]	annoyance	annoyance
acd217ba	President Sticking Firmly to Position That It’s Not Racist to Tell Nonwhite Americans to Go Back to Where They Came From	https://slate.com/news-and-politics/2019/07/trump-reiterates-non-racist-nature-of-racist-tweets.html?via=rss	-21	43	US	Slate	fear	medium	"[[""back to where they came from""]]"	"[[""president""]]"	"[[""americans""]]"	"[[""sticking""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9ac8baa5	President Trump scraps latest sanctions against North Korea because he 'likes' Kim Jong Un	http://channels.feeddigest.com/news?id=8347824085	27	8	US	TheBlaze	positive_surprise	medium	"[[""latest sanctions against north korea because he 'likes' kim jong un""]]"	"[[""president trump""]]"	"[[""north korea""]]"	"[[""scraps""]]"	annoyance	annoyance
d4ba9680	Proof: YouTube Corrects Alex Jones Results After Infowars Calls Out Gamed Algorithm	https://www.infowars.com/proof-youtube-corrects-alex-jones-results-after-infowars-calls-out-gamed-algorithm/	44	1	US	InfoWars	trust	medium	"[[""infowars calls out gamed algorithm""]]"	"[[""alex jones""]]"	"[[""infowars calls out gamed algorithm""]]"	"[[""corrects""]]"	annoyance	annoyance
ee5bdf18	Quentin Tarantino’s Ultimate Statement on Movie Violence	http://feedproxy.google.com/~r/TheAtlantic/~3/hcT5nFL2bF0/	-15	46	US	TheAtlantic	anger	medium	"[[""ultimate statement on movie violence""]]"	"[[""quentin tarantino’s""]]"	"[[""ultimate statement on movie violence""]]"	"[[""violence""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9837972b	R. Kelly protegee says she's ready to testify against him again as new alleged underage sex tape surfaces	https://www.foxnews.com/entertainment/r-kelly-sex-tape-surfaces	27	20	US	FoxNews	trust	medium	"[[""new alleged underage sex tape surfaces""]]"	"[[""kelly""]]"	"[[""new alleged underage sex tape surfaces""]]"	"[[""testify""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8728fe12	Rep. Clyburn disappointed by Kamala Harris, believed it was 'the year of the black woman'	http://channels.feeddigest.com/news?id=8414868186	27	8	US	TheBlaze	negative_surprise	medium	"[[""believed it was \\""the year of the black woman\\""""]]"	"[[""rep. clyburn""]]"	"[[""kamala harris""]]"	"[[""disappointed""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
2046ab14	Rep. Ro Khanna on WH Security Clearances, Ending Support for the Saudi War in Yemen, and Venezuela	http://www.democracynow.org/2019/4/3/rep_ro_khanna_on_wh_security	-19	48	US	democracynow	positive_surprise	medium	"[[""ending support for the saudi war in yemen, and venezuela""]]"	"[[""rep. ro khanna""]]"	"[[""ending support for the saudi war in yemen, and venezuela""]]"	"[[""ending""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
d8fea4ee	Revenge of the Machine: New York Party Bosses Rally to Melinda Katz in Pivotal Prosecutor Race	https://theintercept.com/2019/06/07/queens-new-york-district-attorney-race-melinda-katz/	-23	49	US	Intercept	anger	medium	"[[""pivotal prosecutor race""]]"	[[]]	"[[""melinda katz""]]"	"[[""rally""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
52da0fed	Revulsion in Northern Ireland over riot, fatal shooting	https://abcnews.go.com/International/wireStory/revulsion-northern-ireland-riot-fatal-shooting-62572980	20	33	US	WT	anger	medium	"[[""in northern ireland over riot, fatal shooting"",""over riot, fatal shooting""]]"	[[]]	"[[""in northern ireland over riot, fatal shooting""]]"	"[[""revulsion""]]"	no_other_additional_emotions_are_expressed	fear
7f7ae736	Riverside student hacks into school computers and changes grades, authorities say	https://www.latimes.com/california/story/2019-08-05/riverside-student-changing-grades-computer-hack	-6	58	US	LATimes	annoyance	medium	[[]]	[[]]	[[]]	[[]]	annoyance	annoyance
4c3df21a	Sanders to Ryan on Medicare for All: 'I wrote the damn bill'	https://www.politico.com/video/2019/07/30/bernie-sanders-tim-ryan-unions-healthcare-068627	-3	55	US	PoliticoPulse	anger	medium	"[[""'i wrote the damn bill'""]]"	"[[""sanders""]]"	"[[""'i wrote the damn bill'""]]"	"[[""damn""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
6e711fb0	Saoirse Kennedy Hill was victim of 2007 abduction attempt: report	https://nypost.com/2019/08/02/saoirse-kennedy-hill-was-victim-of-2007-abduction-attempt-report/	18	20	US	NYP	fear	medium	"[[""was victim of 2007 abduction""],[""2007 abduction attempt: report""]]"	"[[""saoirse kennedy"",""saoirse kennedy hill""]]"	[[]]	"[[""victim""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
20a8115a	Scottish fans and media blast team after horror show in Kazakhstan	https://www.theweek.co.uk/euro-2020/100357/scottish-fans-media-blast-team-after-horror-show-in-kazakhstan	-10	44	UK-US	TheWeek	fear	medium	"[[""blast team after""]]"	"[[""scottish fans""]]"	"[[""kazakhstan""]]"	"[[""horror""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8d7247d8	Sean Hannity melts down over report that Russian state-run media uses his segments	https://thinkprogress.org/sean-hannity-fox-russia-mueller-report-052c632a112a/	-13	42	US	ThinkProgress	sadness	medium	"[[""state-run media uses his segments""]]"	"[[""sean hannity""]]"	"[[""state-run media uses his segments""]]"	"[[""melts""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a597d07c	Security Brief: Boeing 737 Safety Systems Under Scrutiny; Terror in Christchurch	https://foreignpolicy.com/2019/03/18/security-brief-boeing-737-safety-systems-under-scrutiny-terror-in-christchurch/	9	45	US	ForeignPolicy	annoyance	medium	[[]]	[[]]	[[]]	"[[""terror""]]"	annoyance	annoyance
6b655bd5	Senate Passes 2-Year Budget Deal And Sends It To Trump	https://www.npr.org/2019/08/01/747219927/senate-passes-2-year-budget-deal-and-sends-it-to-trump?utm_medium=RSS&utm_campaign=news	-5	56	US	NPR	positive_anticipation_including_optimism	medium	"[[""budget deal and sends it to trump""]]"	"[[""trump""]]"	"[[""budget deal and sends it to trump""]]"	"[[""passes""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
236f8504	Senate passes $4.5 billion border bill, setting up fight with House	https://thehill.com/homenews/senate/450468-senate-passes-45-billion-border-bill	9	54	US	TheHill	annoyance	medium	"[[""setting up fight with house""]]"	[[]]	"[[""setting up fight with house""]]"	"[[""setting up fight""]]"	annoyance	annoyance
4234c61e	Seven House Republicans Join Democrats in Voting to Amnesty 2.1 Million Non-Citizens	https://www.nationalreview.com/news/seven-house-republicans-join-democrats-in-voting-to-amnesty-2-1-million-non-citizens/	20	51	US	NationalReview	anger	medium	"[[""voting to amnesty 2.1 million non-citizens""]]"	[[]]	"[[""Voting to Amnesty 2.1 Million Non-Citizens""]]"	"[[""amnesty""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
b4a380ce	Some Amazon warehouse workers in Chicago say the company cheated them of overtime hours	https://www.vox.com/recode/2019/7/26/8931013/amazon-prime-day-workers-chicago-cheated-overtime-hours-workers-amazonians-united-prime-week	-16	43	US	Vox	anger	medium	"[[""cheated them of overtime hours""]]"	"[[""workers""]]"	"[[""amazon""]]"	"[[""cheated""]]"	annoyance	annoyance
7e30ebd1	Spoiler: She’s CLUELESS! AOC’s attempt to push universal health care gets REKT by Conservative woman in just 2 tweets	https://twitchy.com/samj-3930/2019/05/16/spoiler-shes-clueless-aocs-attempt-to-push-universal-health-care-gets-rekt-by-conservative-woman-in-just-2-tweets/	29	14	US	Twitchy	negative_surprise	medium	"[[""conservative woman""]]"	"[[""AOC’s""]]"	"[[""conservative woman""]]"	"[[""gets REKT""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
482f7b4e	Spurs are home: Tottenham’s new era starts at £1bn stadium - reactions, videos and tweets	https://www.theweek.co.uk/premier-league/100590/spurs-are-home-tottenham-1bn-stadium-reactions-videos-best-tweets	-10	44	UK-US	TheWeek	joy	medium	"[[""tottenham’s new era starts at £1bn stadium - reactions, videos and tweets""]]"	[[]]	"[[""at £1bn stadium - reactions, videos and tweets""]]"	"[[""starts""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
68c4ec5d	Stacey Abrams Equates Abortion Restrictions with ‘Forced Pregnancy’	https://www.nationalreview.com/news/stacey-abrams-abortion-restrictions-forced-pregnancy/	20	51	US	NationalReview	disgust	medium	"[[""equates abortion restrictions with ‘forced pregnancy’"",""abortion restrictions with ‘forced pregnancy’""]]"	"[[""stacey abrams""]]"	"[[""stacey abrams""]]"	"[[""equates""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
3c951319	Stephen Miller's Uncle: Trump's Anti-Immigrant Comments Demonize Asylum Seekers & Stir Racist Hatred	http://www.democracynow.org/2019/4/9/stephen_millers_uncle_trumps_anti_immigrant	-19	48	US	democracynow	disgust	medium	"[[""trump's anti-immigrant comments demonize asylum seekers & stir racist hatred""]]"	"[[""stephen miller's uncle""]]"	"[[""trump""]]"	"[[""hatred""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a21a5dc6	Steve Bannon: 'Trump's border crackdown is anti-racist'	https://www.bbc.co.uk/news/world-us-canada-49157589	-3	54	UK	BBC	disgust	medium	"[[""'trump's border crackdown is anti-racist'""]]"	"[[""steve bannon""]]"	"[[""border""]]"	"[[""anti-racist""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
be0fc8ab	TSA finds missile launcher in passenger’s checked bag	https://nypost.com/2019/07/29/tsa-finds-missile-launcher-in-passengers-checked-bag/	18	20	US	NYP	fear	medium	"[[""launcher in passenger’s checked bag""]]"	"[[""tsa""]]"	"[[""launcher in passenger’s checked bag""]]"	"[[""finds""]]"	annoyance	annoyance
a6a16858	Tariffs Hit Steel and Aluminum Over a Year Ago and They Haven't Boosted Consumer Prices	http://feedproxy.google.com/~r/breitbart/~3/Ws_vU0l69Ns/	-15	51	US	BuzzFeed	anger	medium	"[[""hit steel and aluminum over a year ago and they haven't boosted consumer prices""]]"	"[[""tariffs""]]"	"[[""steel and aluminum""]]"	"[[""hit""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
ecad622b	Tear Down the Foreign-Policy Glass Ceiling!	https://foreignpolicy.com/2019/06/25/tear-down-the-foreign-policy-glass-ceiling/	9	45	US	ForeignPolicy	anger	medium	"[[""the foreign-policy glass ceiling!""]]"	[[]]	"[[""the foreign-policy glass ceiling!""]]"	"[[""tear down""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a5419251	The 25 Most Influential People on the Internet	https://time.com/5626827/the-25-most-influential-people-on-the-internet/	-1	43	US	Time	joy	medium	"[[""people on the internet""]]"	[[]]	[[]]	"[[""influential""]]"	annoyance	annoyance
59166a83	The Blob Lashes Out At Critics of Endless War	https://www.theamericanconservative.com/articles/the-blob-lashes-out-at-critics-of-endless-war/	28	33	US	TheAmericanConservative	annoyance	medium	[[]]	[[]]	[[]]	[[]]	annoyance	annoyance
f957e952	The Decathlon: F1 rivals Hamilton and Bottas have mutual respect, Gatland to lead Lions, EPL title predictions	https://www.theweek.co.uk/sport-shorts/101162/the-decathlon-10-may-sports-news-f1-hamilton-bottas-gatland-lions-epl-title-predictions	-10	44	UK-US	TheWeek	positive_surprise	medium	"[[""f1 rivals hamilton and bottas have mutual respect, gatland to lead lions, epl title predictions""]]"	"[[""hamilton and bottas""]]"	"[[""f1 rivals hamilton and bottas have mutual respect, gatland to lead lions, epl title predictions""]]"	"[[""respect""]]"	annoyance	annoyance
4f836e60	The Devil Critiques Expressions That Mention Him	https://www.newyorker.com/humor/daily-shouts/the-devil-critiques-expressions-that-mention-him	-9	47	US	TheNewYorker	disgust	medium	"[[""the devil critiques expressions that mention him""]]"	"[[""the devil""]]"	"[[""him""]]"	"[[""critiques""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
53b8a31b	The Horrors of ICE’s ‘Trans Pod’	http://feedproxy.google.com/~r/TheAtlantic/~3/TxVly3jB19w/	-15	46	US	TheAtlantic	fear	medium	"[[""‘trans pod’""]]"	[[]]	"[[""‘trans pod’""]]"	"[[""horrors""]]"	annoyance	annoyance
42c8ae35	The Intellectual Assault On Our National Identity	https://www.theamericanconservative.com/articles/the-intellectual-assault-on-our-national-identity/	28	33	US	TheAmericanConservative	annoyance	medium	"[[""on our national identity""]]"	[[]]	"[[""on our national identity""]]"	"[[""assault""]]"	annoyance	annoyance
203cfb4e	The Judge and the Three-Strikes Convict	https://newrepublic.com/article/154166/judge-addict-washington-state-jay-inslee-three-strikes-mass-incarceration	-19	46	UK	TNR	guilt	medium	"[[""the three-strikes convict""]]"	"[[""the judge""]]"	"[[""the three-strikes convict""]]"	"[[""convict""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
113c97f8	The Notre Dame Of Cyprus, St. Nicholas Cathedral, Is A Mosque Under Turkish Occupation Now	https://dailycaller.com/2019/04/27/notre-dame-cyprus-nicholas-cathedral-mosque/	24	12	US	dailycaller	negative_surprise	medium	"[[""the notre dame of cyprus, st. nicholas cathedral, is a mosque under turkish occupation now"",""st. nicholas cathedral, is a mosque under turkish occupation now""]]"	[[]]	"[[""turkish""],[""st. nicholas""]]"	"[[""mosque""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e32c763c	The SEC revealed the punishment it wants Elon Musk to face if he violates the terms of their settlement in the future (TSLA)	https://markets.businessinsider.com/news/stocks/sec-reveals-punishment-it-wants-for-elon-musk-2019-4-1028087636	0	39	UK-US	BussinesInsider	annoyance	medium	"[[""the terms of their settlement in the future (tsla)""]]"	[[]]	"[[""the terms of their settlement in the future (tsla)""]]"	"[[""punishment""]]"	annoyance	annoyance
ac11cb75	The Senate is Hollowing Out the United States’ Diplomatic Corps	https://foreignpolicy.com/2019/03/22/the-senate-is-hollowing-out-the-united-states-diplomatic-corps/	9	45	US	ForeignPolicy	negative_surprise	medium	"[[""hollowing out the united states’ diplomatic corps""]]"	"[[""the senate""]]"	"[[""hollowing out the united states’ diplomatic corps""]]"	"[[""out""]]"	annoyance	annoyance
8fc462fa	The Welfare State They Were In	https://jacobinmag.com/2019/07/belle-and-sebastian-pitchfork-festival/	-28	47	US	Jacobin	joy	medium	"[[""state they were in"",""they were in""]]"	[[]]	"[[""state they were in"",""they were in""]]"	"[[""welfare""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
00d856b6	The disturbing reason Republicans deny science and embrace measles epidemic	https://www.alternet.org/2019/04/the-disturbing-reason-republicans-deny-science-and-embrace-measles-epidemic/	-23	18	US	Alternet	fear	medium	"[[""embrace measles epidemic""]]"	[[]]	"[[""embrace measles epidemic""]]"	"[[""disturbing""]]"	annoyance	annoyance
bb6990bd	The real reason Donald Trump’s Iran narrative is falling to pieces	https://www.palmerreport.com/analysis/iran-falling-pieces-reason-narrative/18033/	-34	8	US	PalmerReport	annoyance	medium	"[[""iran narrative is falling to pieces""]]"	[[]]	"[[""Donald Trump’s Iran narrative""]]"	"[[""falling to pieces""]]"	annoyance	annoyance
e32b11c6	Theresa May Tells MPs She Will Resign As PM After Brexit	https://www.huffpost.com/entry/theresa-may-quits-brexit_n_5c9bb232e4b07c88662f5a9d	-20	24	US	HuffPost	negative_surprise	medium	"[[""she will resign as pm after brexit""]]"	"[[""theresa may""]]"	"[[""mps""]]"	"[[""resign""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
